timestamp,ear,smoothed_ear,gaze,brow,brow_state,wrinkle,smoothed_wrinkle,mouth_open_ratio,lip_thickness,face_height,pitch,yaw,roll,forward_lean_ratio,head_stability_std,is_blink_frame,is_saccade,is_fixation
1784301818.7547765,0.2927,0.2846,-0.0657,0.2041,RAISED,0.2889,0.2954,0.1433,0.2555,1.9457,6.26,-0.39,6.71,1.191,2.8,0,0,0
1784301818.7880626,0.2651,0.2802,-0.0658,0.2009,RAISED,0.2962,0.2946,0.1989,0.2453,1.9034,7.57,-2.1,6.65,1.2,2.885,0,0,1
1784301818.8381183,0.2867,0.2815,-0.0552,0.1989,RAISED,0.2879,0.293,0.0957,0.2335,1.9008,7.15,-2.23,6.18,1.207,2.835,0,0,1
1784301818.8715653,0.2891,0.2803,-0.055,0.2019,RAISED,0.298,0.2924,0.0533,0.295,1.8972,5.55,1.17,6.23,1.198,2.802,0,0,1
1784301818.9110312,0.2746,0.2835,-0.0269,0.1908,RAISED,0.29,0.2922,0.1038,0.2688,1.8941,7.17,-1.36,6.18,1.2,2.62,0,0,0
1784301818.9399927,0.278,0.2806,-0.0127,0.1984,RAISED,0.2946,0.2933,0.0145,0.2831,1.8873,8.32,0.02,6.13,1.209,2.524,0,0,1
1784301818.978643,0.2882,0.2803,-0.025,0.1957,RAISED,0.2957,0.2932,0.0289,0.2827,1.8793,6.33,0.08,6.13,1.211,2.47,0,0,1
1784301819.005816,0.2517,0.2726,-0.0481,0.2016,RAISED,0.2932,0.2943,0.0,0.2935,1.901,6.71,-0.58,5.71,1.2,2.479,0,0,0
1784301819.039635,0.2731,0.271,-0.0386,0.1979,RAISED,0.2971,0.2941,0.0,0.2776,1.8916,6.01,-0.7,5.76,1.197,2.495,0,0,1
1784301819.0801694,0.2654,0.2634,-0.0302,0.1997,RAISED,0.3029,0.2967,0.0471,0.2781,1.8894,5.61,-0.13,4.8,1.192,2.557,0,0,1
1784301819.106983,0.2735,0.2707,-0.0337,0.1988,RAISED,0.2957,0.2969,0.0141,0.2852,1.8986,5.68,-2.52,6.18,1.197,2.657,0,0,1
1784301819.182683,0.2576,0.2655,-0.0321,0.2068,RAISED,0.3049,0.2988,0.0,0.2732,1.8815,6.01,-1.58,5.66,1.214,2.652,0,0,1
1784301819.221953,0.2553,0.2622,-0.0159,0.1988,RAISED,0.2931,0.2987,0.0147,0.2886,1.8586,6.81,-0.49,5.62,1.217,2.641,0,0,1
1784301819.2488697,0.2771,0.2633,-0.0331,0.2034,RAISED,0.2879,0.2969,0.0147,0.2513,1.9078,5.93,0.16,4.76,1.195,2.611,0,0,1
1784301819.2829673,0.2609,0.2644,-0.0288,0.1977,RAISED,0.3029,0.2969,0.0202,0.2824,1.863,6.4,-0.9,5.19,1.209,2.626,0,0,1
1784301819.3067448,0.2787,0.2722,-0.0648,0.1878,NORMAL,0.2936,0.2965,0.0145,0.2759,1.8948,6.39,-1.45,5.71,1.198,2.628,0,0,0
1784301819.3603454,0.3198,0.2865,-0.0843,0.1866,NORMAL,0.2913,0.2938,0.0143,0.2769,1.8855,6.06,-1.36,6.18,1.201,2.606,0,0,1
1784301819.3931105,0.2826,0.2937,-0.0769,0.1917,RAISED,0.3,0.2951,0.0,0.2853,1.8866,6.85,-1.06,5.24,1.2,2.604,0,0,1
1784301819.4267797,0.2902,0.2975,-0.0623,0.1931,RAISED,0.2883,0.2952,0.0,0.2752,1.8824,5.19,0.12,5.24,1.201,2.526,0,0,1
1784301819.459755,0.2872,0.2866,-0.0559,0.1818,NORMAL,0.3025,0.2951,0.0207,0.2713,1.8445,6.44,-0.49,5.62,1.221,2.495,0,0,1
1784301819.4934201,0.2898,0.289,-0.0652,0.1948,RAISED,0.2946,0.2953,0.057,0.2637,1.8934,6.44,0.43,5.76,1.191,2.447,0,0,1
1784301819.5143814,0.2695,0.2822,-0.0689,0.1938,RAISED,0.2917,0.2954,0.0202,0.2583,1.8818,6.81,-0.49,5.66,1.202,2.349,0,0,1
1784301819.5473795,0.2719,0.2771,-0.0708,0.1907,RAISED,0.2946,0.2944,0.0147,0.2793,1.9087,7.21,-0.98,5.76,1.19,2.313,0,0,1
1784301819.5837102,0.2758,0.2724,-0.0677,0.1971,RAISED,0.2965,0.296,0.0139,0.2529,1.9049,5.64,-1.3,5.28,1.193,2.32,0,0,1
1784301819.643916,0.2651,0.2709,-0.0627,0.1909,RAISED,0.2936,0.2942,0.0,0.2526,1.9033,6.38,-1.11,4.76,1.194,2.209,0,0,1
1784301819.6821473,0.2942,0.2783,-0.0648,0.1885,NORMAL,0.2995,0.2952,0.0147,0.2764,1.8783,6.48,-1.38,5.24,1.199,2.107,0,0,1
1784301819.7134242,0.2889,0.2827,-0.0547,0.1874,NORMAL,0.29,0.2949,0.0,0.2741,1.8571,5.24,-0.04,5.24,1.206,2.103,0,0,1
1784301819.747074,0.2818,0.2883,-0.0542,0.1875,NORMAL,0.2972,0.2954,0.0139,0.2744,1.8677,6.45,-0.29,5.24,1.205,2.044,0,0,1
1784301819.7839913,0.2764,0.2824,-0.0537,0.1927,RAISED,0.2913,0.2943,0.0,0.2546,1.9118,5.27,-2.39,4.8,1.183,2.125,0,0,1
1784301819.8095179,0.2784,0.2789,-0.0627,0.1961,RAISED,0.2926,0.2941,0.0193,0.2687,1.9096,5.9,-0.1,5.71,1.193,2.098,0,0,1
1784301819.84061,0.2588,0.2712,-0.0481,0.1949,RAISED,0.2937,0.293,0.0208,0.2761,1.8773,5.69,-0.28,5.24,1.201,2.076,0,0,1
1784301819.871584,0.2721,0.2697,-0.0694,0.1947,RAISED,0.3,0.295,0.0139,0.277,1.8985,7.21,-1.38,5.71,1.197,1.99,0,0,0
1784301819.9052236,0.2808,0.2705,-0.0325,0.1883,NORMAL,0.2941,0.2943,0.0145,0.2588,1.8761,5.69,-2.02,4.76,1.2,1.976,0,0,0
1784301819.9383497,0.2851,0.2793,-0.0716,0.1877,NORMAL,0.2981,0.2957,0.0141,0.2835,1.878,5.98,-0.11,5.19,1.204,1.88,0,0,0
1784301819.9677794,0.2723,0.2794,-0.0599,0.1911,RAISED,0.2917,0.2955,0.0145,0.2685,1.8896,6.06,-1.45,4.8,1.198,1.859,0,0,1
1784301820.0135484,0.2989,0.2854,-0.0498,0.1824,NORMAL,0.2903,0.2948,0.0151,0.2856,1.8857,5.69,-0.75,5.71,1.195,1.709,0,0,1
1784301820.0449853,0.2782,0.2831,-0.049,0.1933,RAISED,0.2946,0.2937,0.0,0.2785,1.8924,6.4,1.35,5.28,1.19,1.771,0,0,1
1784301820.0785909,0.2889,0.2887,-0.0542,0.1878,NORMAL,0.2975,0.2944,0.0144,0.2768,1.8796,6.48,-1.89,5.71,1.198,1.787,0,0,1
1784301820.1070879,0.2854,0.2842,-0.063,0.1928,RAISED,0.2902,0.2929,0.0,0.2819,1.8662,6.34,1.35,5.19,1.208,1.868,0,0,1
1784301820.1450489,0.2872,0.2872,-0.0496,0.1884,NORMAL,0.2993,0.2944,0.0,0.2697,1.8842,5.24,-0.12,5.28,1.189,1.871,0,0,1
1784301820.1740692,0.2757,0.2828,-0.0436,0.1872,NORMAL,0.2949,0.2953,0.0416,0.2941,1.8808,5.94,-0.04,4.76,1.202,1.801,0,0,1
1784301820.203381,0.2712,0.2781,-0.063,0.1889,RAISED,0.2931,0.295,0.0137,0.2608,1.9,6.81,-0.07,5.28,1.191,1.798,0,0,1
1784301820.240745,0.2646,0.2705,-0.0636,0.19,RAISED,0.2871,0.2929,0.0,0.2787,1.9112,6.38,-0.25,5.76,1.189,1.794,0,0,1
1784301820.2724721,0.2857,0.2738,-0.0649,0.1929,RAISED,0.2941,0.2937,0.0877,0.261,1.8894,6.89,-1.85,5.24,1.198,1.807,0,0,1
1784301820.3078625,0.2962,0.2821,-0.0459,0.1884,NORMAL,0.2942,0.2927,0.0703,0.242,1.8524,4.94,-0.7,5.24,1.205,1.848,0,0,1
1784301820.337226,0.287,0.2896,-0.0638,0.1921,RAISED,0.2985,0.2934,0.0294,0.2756,1.8894,6.35,-1.5,5.71,1.202,1.849,0,0,1
1784301820.374587,0.2917,0.2916,-0.0651,0.1895,RAISED,0.2918,0.2931,0.0,0.2676,1.8886,6.81,-0.02,5.28,1.198,1.823,0,0,1
1784301820.4008694,0.2889,0.2892,-0.0579,0.1866,NORMAL,0.301,0.2959,0.0,0.2773,1.8922,6.06,-1.01,4.76,1.195,1.825,0,0,1
1784301820.4288533,0.2787,0.2864,-0.0573,0.1887,NORMAL,0.2932,0.2957,0.0149,0.2946,1.9042,5.6,-0.49,4.76,1.192,1.811,0,0,1
1784301820.5095134,0.284,0.2839,-0.0713,0.1835,NORMAL,0.298,0.2965,0.0137,0.2584,1.8612,4.81,-2.21,5.19,1.21,1.895,0,0,1
1784301820.5434017,0.2837,0.2821,-0.0492,0.1948,RAISED,0.2937,0.2955,0.0137,0.2593,1.8928,5.55,0.63,5.19,1.201,1.896,0,0,0
1784301820.5853179,0.2684,0.2787,-0.0896,0.1844,NORMAL,0.2874,0.2947,0.0278,0.2516,1.895,6.43,-1.86,5.24,1.199,1.899,0,0,0
1784301820.6103232,0.3099,0.2873,-0.0435,0.1961,RAISED,0.2946,0.2934,0.0139,0.285,1.879,5.69,-0.15,5.24,1.198,1.854,0,0,0
1784301820.651068,0.2881,0.2888,-0.06,0.1879,NORMAL,0.2977,0.2943,0.0,0.292,1.8552,5.74,-1.74,5.71,1.203,1.876,0,0,1
1784301820.6782594,0.2828,0.2936,-0.0718,0.1829,NORMAL,0.299,0.2945,0.0147,0.2684,1.8719,6.03,0.25,5.24,1.198,1.873,0,0,1
1784301820.709862,0.2941,0.2884,-0.053,0.1857,NORMAL,0.2905,0.2939,0.0139,0.2702,1.8922,4.89,-1.06,5.28,1.19,1.893,0,0,1
1784301820.74429,0.2718,0.2829,-0.0557,0.1923,RAISED,0.3005,0.2965,0.0145,0.277,1.8739,6.83,0.48,5.24,1.196,1.913,0,0,1
1784301820.7776628,0.2968,0.2876,-0.0618,0.1856,NORMAL,0.2962,0.2968,0.0139,0.2688,1.8912,5.27,-2.08,5.24,1.196,1.951,0,0,1
1784301820.8113909,0.2778,0.2821,-0.0694,0.1855,NORMAL,0.2947,0.2962,0.014,0.2757,1.8735,5.61,-1.11,5.24,1.202,1.884,0,0,1
1784301820.8445415,0.2944,0.2897,-0.0447,0.1899,RAISED,0.2946,0.2953,0.0,0.2921,1.8687,5.6,0.3,4.72,1.206,1.903,0,0,0
1784301820.885938,0.2791,0.2838,-0.043,0.1857,NORMAL,0.2926,0.2957,0.0193,0.267,1.8752,6.4,-0.53,4.29,1.201,1.948,0,0,1
1784301820.9117572,0.2749,0.2828,-0.0547,0.1931,RAISED,0.2981,0.2952,0.0137,0.2604,1.8999,5.6,0.22,4.8,1.196,1.905,0,0,1
1784301820.9450855,0.2749,0.2763,-0.0471,0.1911,RAISED,0.2936,0.2947,0.0141,0.2775,1.8946,6.35,-0.02,5.71,1.198,1.882,0,0,1
1784301820.9862034,0.2892,0.2797,-0.0579,0.1893,RAISED,0.2872,0.2932,0.0139,0.2702,1.8781,5.31,-1.11,4.8,1.194,1.903,0,0,1
1784301821.0128906,0.2895,0.2845,-0.0654,0.1857,NORMAL,0.3015,0.2946,0.0572,0.2605,1.875,6.83,1.13,5.28,1.196,1.95,0,0,1
1784301821.0460942,0.2823,0.287,-0.0695,0.192,RAISED,0.2903,0.2941,0.0141,0.2693,1.8725,6.07,-0.53,5.71,1.198,1.947,0,0,1
1784301821.0844276,0.2898,0.2872,-0.0655,0.1912,RAISED,0.2979,0.2941,0.0,0.2862,1.8856,5.58,-1.01,5.28,1.193,1.889,0,0,1
1784301821.1189034,0.2849,0.2857,-0.0673,0.1845,NORMAL,0.2941,0.2942,0.0277,0.2618,1.8974,5.69,-2.52,5.76,1.187,1.92,0,0,1
1784301821.14785,0.2592,0.278,-0.0711,0.1918,RAISED,0.2966,0.2961,0.0145,0.2859,1.8876,5.6,-0.3,4.8,1.194,1.858,0,0,1
1784301821.1863635,0.2929,0.279,-0.0528,0.1929,RAISED,0.2928,0.2943,0.0145,0.2529,1.8803,6.77,0.89,5.19,1.203,1.902,0,0,1
1784301821.2198093,0.2922,0.2815,-0.0449,0.1878,NORMAL,0.2921,0.2947,0.0139,0.2483,1.8527,6.33,1.8,5.66,1.214,1.997,0,0,1
1784301821.2481055,0.2822,0.2891,-0.0465,0.1938,RAISED,0.2954,0.2942,0.081,0.2683,1.8648,5.23,-0.45,5.71,1.202,1.996,0,0,1
1784301821.2905953,0.2838,0.2861,-0.056,0.1874,NORMAL,0.3044,0.2962,0.0,0.2936,1.8667,3.33,-2.8,4.76,1.196,2.216,0,0,1
1784301821.3151643,0.2911,0.2857,-0.076,0.1913,RAISED,0.2897,0.2949,0.0,0.2618,1.8962,5.69,-3.29,5.81,1.187,2.284,0,0,1
1784301821.3519645,0.2653,0.2801,-0.0631,0.1949,RAISED,0.2957,0.2954,0.0,0.2785,1.8997,5.23,-1.53,5.28,1.19,2.285,0,0,1
1784301821.3864763,0.2934,0.2833,-0.0432,0.1833,NORMAL,0.2971,0.2964,0.0428,0.2592,1.8583,6.07,-0.41,5.19,1.206,2.261,0,0,1
1784301821.4111967,0.2907,0.2831,-0.0577,0.1864,NORMAL,0.2926,0.2959,0.0143,0.2767,1.8665,5.27,-1.71,5.71,1.202,2.257,0,0,1
1784301821.4450657,0.2903,0.2915,-0.0545,0.1833,NORMAL,0.2951,0.2941,0.0274,0.2774,1.8763,4.43,-1.74,4.8,1.195,2.302,0,0,1
1784301821.4844542,0.2575,0.2795,-0.0742,0.1889,RAISED,0.2985,0.2958,0.0281,0.2581,1.8733,7.61,-0.9,5.24,1.207,2.371,0,0,1
1784301821.5122366,0.2956,0.2812,-0.0471,0.1882,NORMAL,0.2985,0.2964,0.0143,0.303,1.8905,5.61,-0.62,5.28,1.19,2.323,0,0,0
1784301821.5461364,0.2939,0.2823,-0.058,0.1839,NORMAL,0.291,0.2952,0.0433,0.2521,1.8909,5.98,-0.49,4.8,1.196,2.306,0,0,1
1784301821.5739443,0.2743,0.2879,-0.0744,0.1923,RAISED,0.2933,0.2953,0.0,0.277,1.8833,4.94,-3.08,4.76,1.196,2.377,0,0,1
1784301821.6040888,0.2796,0.2826,-0.0582,0.1886,NORMAL,0.2941,0.2951,0.0,0.2683,1.8803,6.44,-0.33,5.24,1.198,2.385,0,0,1
1784301821.6373115,0.2938,0.2826,-0.073,0.1894,RAISED,0.284,0.2922,0.0147,0.2753,1.8549,3.38,-3.42,5.71,1.204,2.569,0,0,1
1784301821.6705706,0.3022,0.2918,-0.0856,0.1883,NORMAL,0.297,0.2919,0.0145,0.2845,1.8607,3.38,-3.42,5.71,1.2,2.726,0,0,1
1784301821.705344,0.2785,0.2915,-0.0591,0.189,RAISED,0.2956,0.2928,0.0416,0.2593,1.8747,4.02,0.58,5.24,1.201,2.787,0,0,0
1784301821.7422209,0.3046,0.2951,-0.0563,0.1782,NORMAL,0.2907,0.2923,0.131,0.219,1.8675,5.27,-0.66,5.24,1.201,2.736,0,0,1
1784301821.770363,0.281,0.288,-0.0727,0.193,RAISED,0.304,0.2943,0.0723,0.284,1.9147,5.23,-0.88,5.37,1.171,2.721,0,0,1
1784301821.8453333,0.2922,0.2926,-0.0714,0.1832,NORMAL,0.2918,0.2958,0.0139,0.2939,1.8765,5.27,-2.04,5.28,1.195,2.737,0,0,1
1784301821.8704605,0.2594,0.2775,-0.044,0.1919,RAISED,0.2897,0.2944,0.0,0.2773,1.8768,5.69,-1.06,4.76,1.199,2.715,0,0,0
1784301821.8975704,0.2793,0.2769,-0.0548,0.1862,NORMAL,0.2954,0.2943,0.0,0.2927,1.8785,5.69,-1.9,5.24,1.198,2.666,0,0,1
1784301821.931547,0.2883,0.2757,-0.0858,0.1899,RAISED,0.2934,0.2948,0.014,0.2784,1.892,5.69,-1.14,5.28,1.19,2.634,0,0,0
1784301821.965356,0.2716,0.2798,-0.0853,0.1897,RAISED,0.2853,0.2911,0.0281,0.2584,1.8814,4.48,-3.14,4.76,1.202,2.673,0,0,1
1784301822.000626,0.2683,0.2761,-0.0312,0.192,RAISED,0.2903,0.2908,0.0,0.2684,1.8852,5.99,-0.78,5.24,1.198,2.67,0,1,0
1784301822.039226,0.276,0.272,-0.0668,0.1884,NORMAL,0.2892,0.2907,0.0563,0.2379,1.9099,5.68,-3.43,5.28,1.189,2.623,0,0,0
1784301822.0691757,0.2766,0.2736,-0.0847,0.1837,NORMAL,0.2918,0.29,0.0,0.2641,1.8648,5.35,-3.61,5.19,1.214,2.656,0,0,1
1784301822.1032922,0.2843,0.279,-0.0453,0.1811,NORMAL,0.2866,0.2886,0.0571,0.2538,1.8797,4.43,0.19,5.28,1.193,2.698,0,0,0
1784301822.1368847,0.2896,0.2835,-0.0562,0.1837,NORMAL,0.3007,0.2917,0.0147,0.3063,1.8962,6.37,0.51,4.33,1.187,2.766,0,0,1
1784301822.1748989,0.2828,0.2856,-0.0536,0.1829,NORMAL,0.298,0.2933,0.0,0.2764,1.8554,4.94,-2.72,5.71,1.203,2.78,0,0,1
1784301822.2090125,0.2749,0.2824,-0.0544,0.1812,NORMAL,0.3025,0.2959,0.0214,0.2955,1.8974,5.65,-1.18,4.84,1.186,2.69,0,0,1
1784301822.2382472,0.2746,0.2774,-0.0533,0.1827,NORMAL,0.2993,0.2974,0.0,0.2515,1.87,5.31,-2.1,4.8,1.199,2.532,0,0,1
1784301822.2716777,0.2867,0.2787,-0.0675,0.1883,NORMAL,0.2923,0.2986,0.0,0.2643,1.8918,5.66,-1.41,5.33,1.179,2.506,0,0,1
1784301822.303044,0.2784,0.2799,-0.0484,0.1801,NORMAL,0.2921,0.2968,0.0143,0.2495,1.8676,5.65,0.43,6.18,1.205,2.502,0,0,1
1784301822.3308606,0.2854,0.2835,-0.0757,0.1833,NORMAL,0.299,0.297,0.0427,0.2533,1.8587,6.21,-2.42,5.76,1.195,2.48,0,0,0
1784301822.3968663,0.2665,0.2767,-0.082,0.1818,NORMAL,0.3054,0.2976,0.0,0.2971,1.9051,6.44,-2.02,4.8,1.183,2.512,0,0,1
1784301822.4257233,0.2809,0.2776,-0.0758,0.1801,NORMAL,0.2948,0.2967,0.0147,0.2763,1.8698,6.87,-2.42,5.71,1.2,2.547,0,0,1
1784301822.4628832,0.2812,0.2762,-0.0523,0.1754,NORMAL,0.2954,0.2973,0.0135,0.2865,1.8646,5.36,-1.06,5.24,1.192,2.539,0,0,0
1784301822.5073984,0.2795,0.2805,-0.0281,0.1837,NORMAL,0.2976,0.2984,0.0137,0.2622,1.8639,6.17,-1.56,4.33,1.192,2.554,0,0,0
1784301822.5408554,0.2839,0.2815,-0.0455,0.1778,NORMAL,0.2979,0.2982,0.0143,0.2767,1.864,5.7,-0.7,5.24,1.198,2.47,0,0,1
1784301822.5738766,0.2696,0.2777,-0.0628,0.1853,NORMAL,0.2939,0.2959,0.0149,0.2853,1.8784,5.31,-3.0,5.71,1.192,2.495,0,0,1
1784301822.6030524,0.2697,0.2744,-0.0598,0.1849,NORMAL,0.2897,0.2949,0.0,0.2606,1.8763,5.27,-1.69,5.71,1.195,2.474,0,0,1
1784301822.6372037,0.2774,0.2723,-0.0421,0.1823,NORMAL,0.3025,0.2963,0.0211,0.2534,1.9077,6.02,-0.7,5.33,1.185,2.449,0,0,1
1784301822.6694837,0.2888,0.2787,-0.0535,0.182,NORMAL,0.2951,0.2958,0.0285,0.2767,1.897,5.51,0.45,5.71,1.198,2.47,0,0,1
1784301822.7025378,0.2713,0.2792,-0.0223,0.1858,NORMAL,0.2939,0.295,0.0,0.278,1.8656,6.13,-1.41,4.8,1.189,2.337,0,0,0
1784301822.7358732,0.2921,0.2841,-0.0544,0.1838,NORMAL,0.2995,0.2961,0.0571,0.26,1.8571,4.9,-1.27,5.71,1.202,2.176,0,0,0
1784301822.7692106,0.2756,0.2797,-0.0582,0.1764,NORMAL,0.2911,0.2964,0.0191,0.2973,1.8843,4.18,-3.77,5.76,1.185,2.187,0,0,1
1784301822.8030593,0.2816,0.2831,-0.0455,0.1768,NORMAL,0.2965,0.2952,0.0,0.2765,1.8526,4.52,-0.66,5.24,1.199,2.213,0,0,1
1784301822.8323886,0.2753,0.2775,-0.0556,0.1846,NORMAL,0.2977,0.2957,0.0,0.3032,1.8721,5.7,-1.16,5.28,1.192,2.207,0,0,1
1784301822.861993,0.2771,0.278,-0.048,0.1847,NORMAL,0.2989,0.2968,0.0,0.2758,1.8548,6.54,-1.92,4.72,1.202,2.24,0,0,1
1784301822.901209,0.2978,0.2834,-0.0347,0.1883,NORMAL,0.2925,0.2953,0.0141,0.2876,1.8985,4.82,-1.29,4.84,1.184,2.248,0,0,1
1784301822.9289017,0.2945,0.2898,-0.0738,0.1795,NORMAL,0.2981,0.2967,0.0145,0.2693,1.8717,5.23,-1.24,5.24,1.198,2.25,0,0,0
1784301822.9630551,0.29,0.2941,-0.0365,0.1899,RAISED,0.2903,0.2955,0.0438,0.2504,1.8753,6.4,-0.49,5.24,1.201,2.281,0,0,0
1784301822.996896,0.2774,0.2873,-0.0697,0.1858,NORMAL,0.302,0.2963,0.0405,0.2683,1.8671,4.82,-0.2,5.24,1.195,2.239,0,0,0
1784301823.030211,0.2909,0.2861,-0.0532,0.1788,NORMAL,0.298,0.2962,0.0278,0.2711,1.8905,5.23,-1.68,5.81,1.186,2.243,0,0,1
1784301823.0643342,0.2864,0.2849,-0.0593,0.1858,NORMAL,0.2931,0.2963,0.0289,0.2699,1.8842,6.48,-1.61,5.24,1.195,2.204,0,0,1
1784301823.1037517,0.2659,0.281,-0.0723,0.1816,NORMAL,0.2971,0.2961,0.0422,0.2576,1.8605,6.02,-1.32,5.24,1.206,2.126,0,0,1
1784301823.1783633,0.3016,0.2846,-0.052,0.18,NORMAL,0.2897,0.296,0.0199,0.2589,1.8858,4.43,-1.21,4.76,1.2,2.096,0,0,0
1784301823.2116492,0.2936,0.287,-0.0704,0.1882,NORMAL,0.304,0.2964,0.0149,0.2682,1.8668,5.74,-1.06,5.28,1.196,1.984,0,0,1
1784301823.245137,0.2787,0.2913,-0.0439,0.183,NORMAL,0.2874,0.2942,0.0205,0.2859,1.8716,5.66,0.51,4.8,1.191,2.005,0,0,0
1784301823.288574,0.3031,0.2918,-0.1042,0.1812,NORMAL,0.2975,0.2951,0.0143,0.2675,1.8724,6.53,-3.84,4.76,1.203,2.134,0,1,0
1784301823.3199725,0.2718,0.2845,-0.0407,0.1844,NORMAL,0.2956,0.2949,0.0285,0.2835,1.8701,5.69,-1.74,6.18,1.204,2.147,0,1,0
1784301823.3516119,0.2775,0.2841,-0.0454,0.1852,NORMAL,0.2884,0.2946,0.0143,0.285,1.8856,5.27,-2.89,5.24,1.198,2.186,0,0,1
1784301823.3871183,0.2779,0.2757,-0.0534,0.1857,NORMAL,0.2892,0.2916,0.0143,0.262,1.8995,4.82,-2.02,4.84,1.184,2.124,0,0,1
1784301823.420865,0.2963,0.2839,-0.066,0.1842,NORMAL,0.2867,0.2915,0.0555,0.2737,1.8689,6.02,-0.1,4.72,1.211,2.136,0,0,1
1784301823.4490285,0.3018,0.292,-0.0727,0.188,NORMAL,0.29,0.29,0.0615,0.2762,1.8973,4.1,-2.49,5.71,1.197,2.181,0,0,1
1784301823.4829018,0.2671,0.2884,-0.046,0.1875,NORMAL,0.2922,0.2893,0.0139,0.2562,1.8745,6.79,-2.74,4.22,1.216,2.218,0,0,0
1784301823.5075274,0.2707,0.2799,-0.0498,0.1848,NORMAL,0.2941,0.2904,0.0,0.2822,1.8724,6.06,-1.42,4.76,1.207,2.228,0,0,1
1784301823.5414097,0.2888,0.2755,-0.0717,0.1801,NORMAL,0.2971,0.292,0.041,0.2833,1.8617,5.27,-1.61,5.19,1.205,2.191,0,0,0
1784301823.5811744,0.2691,0.2762,-0.0609,0.186,NORMAL,0.2915,0.293,0.0205,0.2828,1.8686,5.65,-0.15,4.72,1.205,2.218,0,0,1
1784301823.6079767,0.3102,0.2893,-0.0563,0.1791,NORMAL,0.2937,0.2937,0.0713,0.2659,1.8674,6.4,-0.66,4.76,1.206,2.2,0,0,1
1784301823.6462855,0.2709,0.2834,-0.0426,0.1815,NORMAL,0.2931,0.2939,0.0,0.2823,1.8571,4.4,-0.85,4.76,1.207,2.224,0,0,1
1784301823.6753232,0.2781,0.2864,-0.0506,0.1844,NORMAL,0.293,0.2937,0.0855,0.2509,1.8775,3.3,-2.23,4.76,1.198,2.323,0,0,1
1784301823.7088628,0.2891,0.2794,-0.0636,0.1856,NORMAL,0.284,0.2911,0.0145,0.2789,1.9083,5.27,-2.17,4.84,1.185,2.261,0,0,1
1784301823.7421691,0.2818,0.283,-0.0543,0.1861,NORMAL,0.2964,0.292,0.0,0.283,1.87,7.32,-1.74,4.76,1.204,2.321,0,0,1
1784301823.7708166,0.2756,0.2822,-0.0554,0.193,RAISED,0.2892,0.2911,0.0194,0.257,1.8495,5.31,-2.52,5.19,1.212,2.316,0,0,1
1784301823.8006005,0.2906,0.2827,-0.0686,0.1848,NORMAL,0.2902,0.2906,0.0149,0.2722,1.9096,4.52,-2.59,4.84,1.185,2.216,0,0,1
1784301823.835066,0.2789,0.2817,-0.0644,0.1847,NORMAL,0.2948,0.2909,0.0149,0.2821,1.8476,4.09,-2.89,4.25,1.207,2.276,0,0,1
1784301823.869748,0.2813,0.2836,-0.0612,0.1899,RAISED,0.2926,0.2926,0.0278,0.2694,1.8837,6.03,-0.7,4.8,1.19,2.289,0,0,1
1784301823.9072945,0.2938,0.2847,-0.0544,0.1871,NORMAL,0.2918,0.2917,0.0294,0.2838,1.863,5.27,-1.01,5.24,1.203,2.27,0,0,1
1784301823.9355557,0.2802,0.2851,-0.0438,0.1858,NORMAL,0.285,0.2909,0.0285,0.287,1.8919,4.85,-0.64,3.85,1.19,2.331,0,0,1
1784301823.9741874,0.281,0.285,-0.0423,0.1861,NORMAL,0.2976,0.2924,0.0285,0.2827,1.8618,6.0,0.68,5.66,1.204,2.425,0,0,1
1784301824.0072849,0.2896,0.2836,-0.0468,0.1863,NORMAL,0.2887,0.2911,0.0137,0.277,1.8724,4.48,-1.52,4.76,1.197,2.408,0,0,1
1784301824.0364585,0.2899,0.2869,-0.0565,0.1816,NORMAL,0.2966,0.2919,0.0143,0.2642,1.8579,6.02,-2.04,4.69,1.217,2.385,0,0,1
1784301824.0758119,0.2786,0.2861,-0.0787,0.1808,NORMAL,0.2892,0.2914,0.0149,0.2736,1.858,5.73,-3.02,5.19,1.211,2.395,0,0,0
1784301824.0946972,0.2742,0.2809,-0.0699,0.1848,NORMAL,0.2861,0.2916,0.0,0.2629,1.9076,5.23,-0.64,5.28,1.185,2.39,0,0,1
1784301824.134031,0.2729,0.2752,-0.0748,0.1903,RAISED,0.2908,0.2903,0.0281,0.2775,1.8946,4.85,-2.02,5.28,1.198,2.391,0,0,1
1784301824.1672177,0.2921,0.2797,-0.0757,0.1859,NORMAL,0.2893,0.2904,0.0143,0.2596,1.8851,6.85,-1.42,5.24,1.2,2.412,0,0,1
1784301824.191482,0.2862,0.2837,-0.0651,0.1832,NORMAL,0.2942,0.2899,0.0145,0.2862,1.8733,6.48,-1.85,4.76,1.201,2.424,0,0,1
1784301824.2243586,0.2862,0.2882,-0.0651,0.1835,NORMAL,0.2984,0.2917,0.0145,0.2856,1.8773,6.45,-2.32,4.76,1.199,2.372,0,0,1
1784301824.2510376,0.2827,0.2851,-0.0474,0.1827,NORMAL,0.2913,0.2928,0.0149,0.2852,1.9029,4.81,-1.08,5.24,1.193,2.285,0,0,1
1784301824.2788403,0.2873,0.2854,-0.0562,0.1881,NORMAL,0.2882,0.2923,0.0,0.2751,1.8755,5.6,-0.23,5.24,1.202,2.258,0,0,1
